,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_b,Churn
316,0,0,0,1,0,0,0,0,0,0,0,2,1,3,19.9,1412.8999999999999,0,0
317,0,1,1,1,1,2,2,1,2,2,2,1,0,3,80.3,3051.4,0,1
318,1,1,0,1,2,1,1,2,1,2,2,0,1,0,93.15,2235.6000000000004,0,1
319,0,1,0,2,2,1,1,1,2,2,1,0,1,3,91.5,3202.5,0,0
320,1,0,0,2,1,2,2,1,2,2,2,1,0,2,82.45,4452.3,0,1
321,0,1,1,0,1,1,2,2,2,2,2,2,1,0,60.0,4320.0,0,0
322,0,0,0,1,1,1,1,1,1,1,1,0,1,0,44.8,44.8,1,0
323,0,1,1,1,1,2,1,1,1,1,1,1,0,1,48.6,437.40000000000003,1,0
324,0,0,0,0,1,2,2,1,2,2,2,2,1,2,60.05,4143.45,0,0
325,0,1,0,2,2,1,2,1,2,2,2,0,1,3,102.7,5340.400000000001,0,0
326,1,1,0,1,2,1,1,1,2,2,1,0,1,0,82.9,911.9000000000001,1,0
327,1,0,0,1,2,1,1,1,1,1,1,0,1,0,70.35,140.7,1,1
328,1,1,1,0,1,1,1,1,1,2,1,0,1,0,35.9,1005.1999999999999,0,0
329,1,0,0,2,2,1,1,2,1,1,1,0,1,3,82.65,1405.0500000000002,0,0
330,0,1,1,1,0,0,0,0,0,0,0,2,1,1,19.85,694.75,0,0
331,0,0,0,1,0,0,0,0,0,0,0,1,1,1,19.2,153.6,1,0
332,0,0,0,2,2,1,2,2,1,2,1,1,1,3,94.9,4365.400000000001,0,0
333,0,0,0,2,2,1,1,1,1,1,1,0,1,0,73.85,516.9499999999999,1,1
334,0,0,0,2,2,1,1,2,1,1,1,0,0,1,80.6,161.2,1,1
335,0,1,1,2,1,1,2,2,2,1,2,1,1,2,75.8,5154.4,0,1
336,0,0,0,2,2,1,2,2,1,2,2,2,1,0,104.6,4497.8,0,1
337,0,0,0,2,1,2,2,2,2,2,2,2,1,0,88.15,5994.200000000001,0,0
338,0,0,0,1,2,1,2,1,1,2,2,0,1,3,94.8,3412.7999999999997,0,0
339,0,1,0,2,2,1,2,2,1,2,2,0,1,0,103.4,6514.200000000001,0,1
340,1,0,0,1,1,1,2,1,2,1,1,0,0,2,54.65,1748.8,0,0
341,0,1,0,2,1,2,2,2,2,2,2,2,0,3,85.75,6088.25,0,0
342,0,1,1,2,1,2,2,2,1,1,1,0,1,2,67.45,4451.7,0,0
343,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.5,1291.5,0,0
344,0,0,1,1,0,0,0,0,0,0,0,1,1,3,20.25,830.25,0,0
345,1,0,0,2,2,1,1,1,1,1,1,0,1,0,72.1,72.1,1,0
346,0,0,0,1,2,1,1,1,1,2,2,0,1,0,90.4,180.8,1,1
347,0,1,0,1,0,0,0,0,0,0,0,2,0,2,19.45,1361.5,0,0
348,0,0,0,0,1,1,1,1,1,2,2,0,1,0,44.95,1033.8500000000001,0,0
349,1,1,0,1,2,2,2,2,1,1,2,1,0,2,97.0,6208.0,0,0
350,0,1,1,2,1,2,1,2,2,1,1,2,1,3,62.8,2323.6,0,0
351,0,0,1,1,1,1,1,1,1,1,1,1,0,1,44.6,758.2,0,0
352,1,0,0,1,2,1,1,1,1,2,2,0,1,0,89.15,624.0500000000001,1,0
353,0,1,1,2,2,1,2,2,1,1,1,0,1,2,84.8,339.2,1,1
354,1,0,0,0,1,2,1,1,1,2,1,0,1,0,41.9,879.9,0,1
355,0,0,0,1,2,1,1,1,1,1,2,0,1,2,80.25,802.5,1,1
356,1,0,0,2,1,2,1,1,1,1,1,0,1,0,54.1,865.6,0,0
357,0,1,0,2,2,1,2,1,2,2,2,2,1,0,105.25,6736.0,0,0
358,1,1,0,0,1,2,1,1,1,1,1,0,0,3,30.75,830.25,0,1
359,0,1,1,2,2,2,1,1,1,2,2,1,0,0,97.1,4078.2,0,0
360,0,0,1,1,0,0,0,0,0,0,0,0,0,1,20.2,101.0,1,0
361,0,0,0,1,2,1,2,1,2,2,2,2,1,2,98.8,4050.7999999999997,0,0
362,0,1,0,1,1,1,1,2,1,1,1,1,0,3,50.3,2917.3999999999996,0,0
363,0,0,0,1,0,0,0,0,0,0,0,2,1,1,20.55,965.85,0,0
364,0,0,0,1,2,1,1,1,2,1,1,0,1,2,75.9,1366.2,0,0
365,0,0,0,1,2,1,1,2,1,2,2,0,0,2,96.5,482.5,1,1
366,0,1,0,1,1,2,1,1,1,1,2,0,1,2,59.95,1378.8500000000001,0,0
367,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.15,19.15,1,0
368,0,1,0,2,2,1,1,2,1,2,2,1,1,3,98.65,7004.150000000001,0,0
369,0,1,1,2,2,2,2,2,2,2,2,2,1,3,112.6,8107.2,0,0
370,0,1,1,1,0,0,0,0,0,0,0,1,0,1,20.6,679.8000000000001,0,0
371,0,0,0,2,2,1,1,1,1,2,1,0,1,0,85.65,171.3,1,1
372,0,0,1,0,1,2,1,1,2,1,1,2,0,1,35.75,858.0,0,0
373,0,1,1,2,2,1,2,2,2,1,2,1,1,3,99.75,5586.0,0,0
374,0,0,0,1,2,1,2,1,1,2,2,0,1,3,96.1,3555.7,0,0
375,0,0,0,2,1,1,2,2,2,2,2,1,0,3,85.1,3659.2999999999997,0,0
376,0,0,0,0,1,1,1,1,1,1,1,0,0,1,25.35,25.35,1,0
377,0,1,0,2,2,1,1,2,2,2,2,0,1,2,104.95,2623.75,0,1
378,0,0,0,2,1,2,2,2,2,2,2,2,0,0,89.65,5468.650000000001,0,0
379,0,0,0,2,2,1,1,2,2,1,1,1,0,0,86.75,1474.75,0,0
380,0,1,0,1,2,1,2,2,2,1,1,1,1,2,86.2,3534.2000000000003,0,0
381,0,0,0,1,1,1,2,1,1,1,1,0,0,1,50.65,50.65,1,1
382,1,1,1,0,1,2,2,2,2,2,2,2,1,2,64.8,4665.599999999999,0,0
383,0,0,0,2,2,1,2,1,1,1,2,0,1,3,90.85,90.85,1,1
384,0,0,0,2,2,1,2,2,1,2,2,2,1,2,108.1,5188.799999999999,0,0
385,1,1,0,1,0,0,0,0,0,0,0,0,0,1,19.95,219.45,1,1
386,1,1,0,2,2,1,2,2,1,1,1,0,1,0,85.45,4699.75,0,1
387,0,0,0,0,1,2,2,2,2,1,2,1,1,0,54.75,2299.5,0,0
388,0,0,0,2,2,1,1,2,1,1,2,0,1,1,90.4,3977.6000000000004,0,0
389,0,0,1,1,1,1,1,1,1,1,1,0,0,0,44.0,44.0,1,0
390,0,0,0,2,2,1,1,1,1,2,2,0,1,2,95.6,2581.2,0,0
391,1,1,0,2,1,1,2,2,2,2,2,0,1,2,84.8,2289.6,0,0
392,1,0,0,1,1,1,1,1,1,1,1,0,1,0,44.3,88.6,1,0
393,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.9,378.09999999999997,0,0
394,1,1,0,2,2,1,1,1,1,2,2,0,1,0,95.05,3992.1,0,0
395,0,0,0,2,1,2,2,2,2,2,2,2,1,3,90.05,5943.3,0,0
396,1,1,0,2,2,2,1,2,2,2,2,0,1,2,109.9,3626.7000000000003,0,0
397,0,0,0,1,2,1,2,1,1,1,1,0,1,3,73.95,2514.3,0,1
398,1,0,0,0,1,1,1,2,2,2,2,0,1,0,54.6,1801.8,0,0
399,0,1,1,1,0,0,0,0,0,0,0,1,0,1,20.05,461.15000000000003,0,0
400,0,0,0,1,0,0,0,0,0,0,0,1,0,2,19.75,632.0,0,0
401,0,0,0,1,0,0,0,0,0,0,0,1,0,3,20.05,220.55,1,0
402,0,1,1,2,2,1,1,2,1,2,2,0,1,3,99.45,6862.05,0,1
403,0,1,0,1,1,2,1,1,2,1,1,1,0,2,55.9,3801.2,0,0
404,0,0,0,1,0,0,0,0,0,0,0,2,1,1,19.7,394.0,0,0
405,0,0,0,1,0,0,0,0,0,0,0,2,1,3,19.8,1425.6000000000001,0,0
406,0,1,1,2,2,2,1,2,1,2,1,1,1,2,95.4,5724.0,0,0
407,1,1,1,1,2,1,2,1,1,2,2,0,1,1,93.95,3006.4,0,0
408,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.9,19.9,1,1
409,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.6,19.6,1,1
410,1,0,0,2,2,1,2,1,1,1,1,0,1,0,81.35,244.04999999999998,1,1
411,0,1,0,2,0,0,0,0,0,0,0,1,1,2,24.45,1124.7,0,0
412,0,1,0,2,2,1,1,1,1,1,1,0,1,0,74.95,2173.55,0,0
413,0,0,0,2,2,1,2,2,2,1,1,0,1,0,87.35,4454.849999999999,0,0
414,1,1,0,1,2,1,1,1,1,1,1,0,1,2,70.65,3391.2000000000003,0,0
415,0,1,1,1,2,1,2,1,1,1,1,0,0,2,73.25,1172.0,0,0
416,0,1,0,2,2,1,2,2,2,1,2,2,1,2,98.7,6909.0,0,0
417,0,1,1,2,0,0,0,0,0,0,0,2,1,1,24.8,992.0,0,0
418,0,1,1,1,2,1,2,1,1,1,2,0,0,0,83.3,1832.6,0,1
419,1,0,0,1,2,1,1,2,1,1,1,0,1,2,75.3,75.3,1,1
420,0,1,1,2,0,0,0,0,0,0,0,0,1,1,24.3,121.5,1,0
421,0,0,0,1,2,1,1,1,1,1,1,0,1,2,69.85,488.94999999999993,1,0
422,0,0,1,2,2,1,2,2,2,1,2,1,0,3,100.55,2915.95,0,0
423,0,1,1,2,0,0,0,0,0,0,0,1,0,1,25.7,1130.8,0,0
424,0,0,0,0,1,2,2,2,1,1,1,0,0,2,40.7,407.0,1,0
425,1,1,0,2,1,1,1,1,1,1,1,0,0,2,51.65,2840.75,0,0
426,1,1,0,2,2,1,2,2,1,2,2,1,1,2,105.1,5465.2,0,0
427,0,1,1,2,2,1,1,1,1,1,2,0,0,0,85.95,859.5,1,0
428,0,0,0,2,2,1,1,1,1,1,1,0,1,2,75.6,1360.8,0,0
429,0,1,0,2,1,2,1,1,2,1,1,1,0,2,58.25,3961.0,0,0
430,0,1,1,1,0,0,0,0,0,0,0,0,1,1,19.4,1183.3999999999999,0,1
431,0,1,1,0,1,2,2,2,2,2,2,2,1,3,65.2,4694.400000000001,0,0
432,0,0,0,1,1,2,1,2,1,1,1,0,0,0,53.45,106.9,1,0
433,0,0,0,1,1,1,1,1,1,1,1,0,1,2,45.4,544.8,1,1
434,0,1,0,1,0,0,0,0,0,0,0,2,1,0,19.75,809.75,0,0
435,0,0,0,0,1,1,1,2,2,2,1,0,1,3,44.45,1155.7,0,0
436,0,1,0,1,0,0,0,0,0,0,0,1,0,2,20.85,750.6,0,0
437,0,1,1,2,2,2,2,2,2,2,2,2,1,3,114.05,8211.6,0,0
438,0,1,0,2,2,1,1,1,2,1,2,0,1,2,89.85,3144.75,0,0
439,0,0,0,1,1,1,1,2,2,1,1,0,0,1,55.05,55.05,1,0
440,0,1,1,2,2,2,1,2,2,2,2,0,1,0,112.95,1807.2,0,0
441,1,0,0,2,2,2,1,1,1,2,2,0,0,3,101.55,4975.95,0,0
442,0,1,0,2,2,2,2,2,2,2,2,1,1,1,114.65,6191.1,0,0
443,0,0,1,2,1,2,1,1,1,1,2,0,0,0,64.8,1166.3999999999999,0,0
444,0,1,0,1,2,1,1,1,1,1,2,0,0,0,80.4,2894.4,0,0
445,0,0,0,2,2,1,2,2,1,2,2,0,1,0,105.9,6354.0,0,1
446,0,0,0,1,2,1,1,1,1,1,1,0,0,1,69.55,69.55,1,1
447,0,1,1,2,0,0,0,0,0,0,0,2,1,2,25.05,1302.6000000000001,0,0
448,0,1,1,1,2,1,1,2,1,2,2,0,1,0,94.75,758.0,1,0
449,0,1,1,1,2,2,2,1,2,2,2,2,0,2,105.5,7596.0,0,0
450,0,0,0,2,0,0,0,0,0,0,0,1,0,1,24.7,1580.8,0,0
451,1,0,0,1,1,2,1,2,2,1,2,0,1,1,69.75,1534.5,0,0
452,0,1,0,0,1,1,2,2,2,2,2,0,1,2,60.2,3612.0,0,0
453,0,1,1,1,2,1,1,1,1,1,2,0,1,0,81.05,2269.4,0,1
454,0,1,0,2,0,0,0,0,0,0,0,2,0,1,24.4,1488.3999999999999,0,0
455,0,0,0,2,2,1,2,2,1,2,2,0,1,0,104.15,2499.6000000000004,0,0
456,0,1,1,1,2,1,2,2,2,2,1,1,0,2,92.9,2601.2000000000003,0,0
457,0,1,1,1,1,1,2,2,2,2,2,2,0,2,80.8,2424.0,0,0
458,0,1,0,1,0,0,0,0,0,0,0,0,0,1,20.0,40.0,1,0
459,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.1,75.1,1,0
460,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19.65,117.89999999999999,1,0
461,0,1,0,1,1,1,2,1,1,2,2,0,1,2,69.45,1666.8000000000002,0,0
462,0,1,1,2,2,1,1,2,1,2,2,0,0,0,101.15,404.6,1,1
463,0,0,0,2,2,1,2,1,1,2,2,0,1,0,99.8,698.6,1,1
464,1,1,0,2,2,2,2,2,2,2,2,2,1,2,116.05,8355.6,0,0
465,0,0,0,0,1,1,1,1,2,1,2,2,1,1,40.05,2803.5,0,0
466,1,1,0,2,2,1,1,2,2,2,2,2,0,0,102.1,6534.4,0,0
467,0,1,1,2,2,1,2,1,1,2,1,1,1,0,89.7,6458.400000000001,0,0
468,0,0,1,1,0,0,0,0,0,0,0,2,0,1,19.9,875.5999999999999,0,0
469,0,1,1,1,1,1,1,1,1,1,2,0,0,0,55.95,727.35,0,1
470,1,0,0,1,0,0,0,0,0,0,0,1,0,1,20.65,351.04999999999995,0,0
471,0,0,0,1,1,1,1,1,1,1,2,0,1,0,55.0,55.0,1,1
472,0,1,0,1,1,1,1,2,1,2,2,0,1,1,70.05,630.4499999999999,1,0
473,0,1,0,1,1,2,1,1,2,1,1,0,0,1,53.6,1286.4,0,0
474,0,1,1,1,2,1,2,1,1,1,1,0,1,0,74.7,74.7,1,1
475,0,0,0,2,2,1,2,1,1,1,1,0,1,0,80.25,1926.0,0,1
476,1,1,1,1,1,1,2,1,2,2,2,0,1,0,76.05,2661.75,0,0
477,0,1,1,1,1,2,2,2,2,2,1,0,1,0,75.7,529.9,1,0
478,0,0,0,1,2,1,1,1,2,2,2,0,1,0,96.1,480.5,1,1
479,0,0,1,1,2,1,1,1,1,1,1,0,0,2,69.0,1035.0,0,1
480,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.65,216.14999999999998,1,0
481,0,1,0,0,1,2,1,2,1,1,2,0,1,2,45.3,2174.3999999999996,0,1
482,1,0,0,1,2,1,1,1,1,1,2,0,1,0,81.45,1629.0,0,0
483,0,1,0,2,2,1,2,2,2,2,2,1,1,2,108.5,7812.0,0,0
484,0,1,1,1,2,1,2,1,1,2,1,0,1,0,83.55,668.4,1,1
485,0,1,1,2,2,1,1,1,1,1,2,2,1,3,84.5,6084.0,0,0
486,0,0,0,2,2,1,2,1,1,2,2,0,1,0,100.15,1502.25,0,0
487,0,0,0,2,1,1,2,2,2,2,2,2,1,2,88.6,6379.2,0,0
488,0,1,1,0,1,2,1,2,2,2,1,2,1,2,52.55,0.0,1,0
489,0,0,1,2,2,1,1,1,1,1,1,0,1,0,74.35,74.35,1,1
490,0,1,1,2,2,1,2,2,1,2,2,2,1,2,104.8,6602.4,0,0
491,0,0,0,1,1,1,2,1,1,2,1,0,1,0,59.0,118.0,1,0
492,0,1,0,1,2,2,1,1,1,1,1,0,1,0,74.4,148.8,1,1
493,1,1,0,2,1,1,2,1,1,1,2,1,0,2,64.05,3907.0499999999997,0,0
494,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.4,20.4,1,0
495,0,0,0,0,1,1,2,2,1,1,2,1,1,2,43.75,962.5,0,1
496,0,1,0,1,1,2,2,1,2,1,1,0,0,1,60.9,1705.2,0,0
497,0,1,0,1,0,0,0,0,0,0,0,2,0,2,19.8,1386.0,0,0
498,1,0,0,0,1,1,2,1,1,1,1,0,0,0,28.45,142.25,1,1
499,0,0,0,2,2,2,2,2,1,1,2,0,1,2,99.7,1196.4,1,1
500,0,0,0,2,2,2,2,2,2,2,2,1,0,3,116.25,3952.5,0,0
501,1,1,0,2,2,2,1,1,1,1,1,2,1,3,80.7,5729.7,0,0
502,0,1,1,2,1,2,1,1,1,1,2,1,0,2,65.2,4564.0,0,0
503,0,1,1,1,2,2,1,2,2,1,1,0,1,2,84.05,4370.599999999999,0,0
504,0,0,1,2,1,2,2,2,2,2,1,2,1,3,79.45,5482.05,0,0
505,1,0,0,2,2,1,2,2,1,1,2,0,1,0,94.1,1882.0,0,1
506,0,0,1,2,2,1,1,2,1,1,1,0,1,1,78.0,858.0,1,0
507,0,1,0,1,2,1,1,1,2,2,2,0,1,0,94.2,188.4,1,1
508,0,1,1,2,2,1,1,1,2,1,1,0,1,0,80.5,483.0,1,1
509,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.85,19.85,1,0
510,1,1,1,1,2,2,1,2,2,1,2,1,0,3,94.3,1886.0,0,0
511,0,0,0,2,2,2,1,2,1,2,2,0,1,0,106.45,6493.45,0,0
512,1,1,0,2,2,1,1,1,1,1,1,0,1,0,74.35,371.75,1,1
513,0,0,0,2,2,1,2,1,2,2,2,0,1,2,105.45,5905.2,0,0
514,0,0,0,2,2,2,2,2,2,1,1,0,1,3,95.0,2850.0,0,0
515,0,0,0,2,2,1,1,2,2,2,2,0,0,2,104.8,4192.0,0,1
516,0,0,0,1,1,2,1,1,2,1,1,1,0,1,54.3,1520.3999999999999,0,0
517,1,1,0,1,2,1,1,1,1,1,1,0,0,0,70.05,350.25,1,0
518,1,1,0,1,2,2,1,1,1,1,1,0,1,2,75.2,2030.4,0,1
519,0,0,0,1,0,0,0,0,0,0,0,0,0,3,20.05,240.60000000000002,1,0
520,0,1,1,2,2,1,2,2,1,2,2,1,1,0,105.4,7061.8,0,0
521,1,1,0,2,1,1,1,1,1,1,1,0,1,0,51.6,1496.4,0,0
522,0,1,1,2,2,1,1,1,1,1,2,0,0,2,85.5,4702.5,0,0
523,0,0,0,2,2,1,1,1,1,1,1,0,0,2,75.6,1738.8,0,1
524,0,1,0,2,2,1,1,2,1,2,2,0,1,0,100.05,3401.7,0,1
525,0,0,0,1,2,2,1,2,1,2,1,1,0,0,91.25,4745.0,0,0
526,1,1,1,2,2,2,2,2,2,2,2,2,1,3,115.75,8334.0,0,0
527,0,1,1,2,2,1,2,1,2,2,1,1,1,3,94.7,5492.6,0,0
528,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.6,686.0,0,0
529,1,0,0,2,2,1,2,2,2,2,1,2,1,2,99.9,5594.400000000001,0,0
530,0,1,1,1,0,0,0,0,0,0,0,2,1,3,21.1,506.40000000000003,0,0
531,0,1,1,1,0,0,0,0,0,0,0,2,0,3,20.05,1403.5,0,0
532,0,0,0,1,2,1,1,1,1,2,1,0,1,0,79.95,159.9,1,0
533,1,1,1,2,2,1,1,2,2,2,2,1,1,3,107.15,7286.200000000001,0,0
534,0,0,0,2,2,1,1,1,1,1,2,0,1,0,85.0,85.0,1,1
535,0,0,0,2,2,1,1,2,1,2,1,0,1,0,89.55,1074.6,1,0
536,0,1,0,2,2,1,2,1,1,1,1,0,1,2,81.55,5137.65,0,0
537,0,1,1,1,1,2,2,2,1,1,1,1,1,1,58.45,1928.8500000000001,0,0
538,0,1,0,1,2,1,2,1,1,2,2,1,1,3,95.65,6599.85,0,0
539,0,1,1,1,1,1,2,2,2,2,2,2,1,2,80.6,4836.0,0,0
540,0,1,1,2,2,2,2,2,2,2,2,2,1,2,113.1,8143.2,0,0
541,0,0,0,2,1,1,1,1,1,1,2,0,1,1,58.95,648.45,1,0
542,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.55,19.55,1,0
543,0,0,0,2,2,1,1,1,1,2,1,0,1,2,86.05,860.5,1,1
544,0,0,0,0,1,2,1,1,2,2,1,0,1,3,45.55,592.15,0,1
545,0,1,1,1,2,1,1,1,1,1,2,1,1,2,78.95,2684.3,0,0
546,0,1,1,1,2,1,2,1,1,2,1,0,1,1,86.3,3365.7,0,1
547,0,0,0,2,2,1,2,1,2,2,2,1,1,2,105.05,6828.25,0,0
548,1,1,0,2,2,2,2,2,1,2,1,1,1,2,101.9,5095.0,0,0
549,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.75,296.25,0,0
550,0,1,1,2,2,2,2,2,1,2,2,2,1,2,110.3,7941.599999999999,0,0
551,0,1,1,2,2,2,2,2,2,2,2,2,1,2,115.6,8323.199999999999,0,0
552,0,1,1,1,0,0,0,0,0,0,0,2,0,2,19.35,1064.25,0,0
553,0,1,1,2,0,0,0,0,0,0,0,2,1,3,25.6,588.8000000000001,0,0
554,0,0,0,2,2,1,2,1,1,1,1,0,1,2,80.35,2571.2,0,1
555,0,1,1,2,1,2,1,2,1,1,2,1,1,2,68.75,3850.0,0,0
556,0,0,0,1,0,0,0,0,0,0,0,0,0,2,19.9,19.9,1,0
557,0,0,0,1,1,2,2,1,2,2,1,1,0,1,70.6,2682.7999999999997,0,0
558,0,0,0,1,2,1,1,1,1,1,1,0,0,0,70.2,772.2,1,0
559,0,0,0,1,1,1,1,1,2,1,1,0,1,0,49.3,49.3,1,0
560,0,1,0,2,2,1,2,1,2,2,2,1,1,0,107.25,6006.0,0,0
561,0,1,0,2,0,0,0,0,0,0,0,0,1,1,23.6,70.80000000000001,1,0
562,0,1,1,1,1,2,1,1,1,2,2,0,0,3,69.7,487.90000000000003,1,0
563,0,1,1,2,2,1,1,2,1,2,2,2,1,3,99.5,5870.5,0,0
564,0,0,0,1,1,1,1,2,2,2,1,0,0,2,64.3,450.09999999999997,1,0
565,0,1,1,1,1,2,1,2,2,1,2,2,1,3,70.85,5030.349999999999,0,0
566,0,1,1,1,2,2,1,1,2,2,2,1,0,0,101.9,1528.5,0,0
567,0,1,0,2,1,2,2,1,2,2,1,2,0,3,73.5,5218.5,0,0
568,0,0,0,2,2,1,1,2,1,2,2,0,1,0,100.25,3508.75,0,1
569,0,0,0,0,1,1,2,2,2,1,1,1,1,3,40.4,444.4,1,0
570,0,1,1,1,0,0,0,0,0,0,0,2,1,3,19.25,1155.0,0,0
571,1,0,0,2,1,1,2,1,2,1,1,2,0,2,59.6,2801.2000000000003,0,0
572,0,0,0,1,1,1,1,2,2,1,2,1,0,3,64.9,713.9000000000001,1,0
573,0,1,0,2,2,1,2,1,1,2,2,1,0,3,100.3,5616.8,0,1
574,1,1,0,2,2,1,2,2,2,2,2,0,1,0,110.85,3103.7999999999997,0,0
575,0,1,0,1,1,2,2,1,2,2,2,2,1,1,81.05,4944.05,0,0
576,0,1,1,2,2,2,1,2,1,2,1,1,0,2,98.05,3039.5499999999997,0,0
577,0,0,0,1,2,1,1,1,1,1,1,0,1,0,70.5,634.5,1,0
578,1,1,0,2,2,2,2,1,1,1,2,0,1,0,94.55,3309.25,0,0
579,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.65,39.3,1,0
580,0,1,1,1,0,0,0,0,0,0,0,0,0,1,19.0,228.0,1,1
581,0,0,0,1,2,2,1,1,1,1,1,0,0,1,75.3,75.3,1,1
582,1,0,0,2,2,1,1,2,1,2,1,0,1,0,89.2,356.8,1,1
583,0,1,1,1,0,0,0,0,0,0,0,0,1,1,19.0,19.0,1,0
584,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.0,60.0,1,0
585,1,0,0,2,2,1,1,1,1,2,1,0,1,0,85.7,85.7,1,1
586,0,0,0,1,1,2,2,1,1,2,1,2,1,3,63.25,3289.0,0,0
587,0,1,1,1,0,0,0,0,0,0,0,1,0,1,20.1,100.5,1,0
588,0,1,0,2,2,2,2,2,1,1,2,2,1,0,99.15,7138.8,0,0
589,0,1,1,2,1,2,2,2,2,2,2,2,0,0,90.4,6418.400000000001,0,0
590,0,1,0,2,2,2,1,2,2,2,2,2,1,3,111.9,8056.8,0,0
591,0,1,1,2,0,0,0,0,0,0,0,1,0,0,24.9,1145.3999999999999,0,0
592,0,1,1,2,1,2,2,2,1,2,2,2,0,3,83.5,5260.5,0,0
593,0,0,0,1,2,2,2,2,1,1,1,0,1,3,84.3,2529.0,0,0
594,0,0,0,1,1,1,1,1,1,1,1,0,0,1,45.6,45.6,1,0
595,0,0,0,2,1,2,1,2,2,1,1,0,1,1,61.65,739.8,1,1
596,0,0,0,0,1,2,2,2,2,2,1,2,0,1,54.85,877.6,0,0
597,0,0,0,2,1,1,1,1,2,1,2,0,0,1,65.55,262.2,1,0
598,0,1,0,2,2,1,2,1,1,1,2,1,1,3,90.35,4607.849999999999,0,0
599,0,1,0,1,0,0,0,0,0,0,0,2,1,3,20.4,1326.0,0,0
600,0,0,0,1,2,1,1,1,2,1,1,0,1,3,74.55,1192.8,0,0
601,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.95,39.9,1,0
602,0,1,1,2,2,1,1,1,1,1,1,1,1,2,74.25,4900.5,0,0
603,0,0,0,2,2,1,2,2,2,2,2,2,0,0,108.65,4997.900000000001,0,0
604,0,0,0,2,2,2,1,2,2,2,2,1,1,2,109.55,3505.6,0,0
605,0,1,0,2,1,2,1,2,2,2,2,2,0,3,86.65,6238.8,0,0
606,0,1,1,1,1,2,1,2,2,2,2,2,0,3,81.0,3078.0,0,0
607,0,0,1,1,1,1,1,1,2,1,1,1,0,3,47.85,2440.35,0,0
608,0,1,1,2,2,2,2,2,2,2,2,2,0,2,114.55,8247.6,0,0
609,1,1,0,2,2,2,1,2,1,2,2,0,0,2,105.25,6841.25,0,1
610,0,1,1,0,1,1,2,1,1,1,1,0,1,0,29.95,269.55,1,1
611,0,1,1,1,1,2,2,2,2,1,1,0,0,1,65.0,585.0,1,1
612,0,0,1,1,0,0,0,0,0,0,0,2,0,1,20.55,1356.3,0,0
613,1,0,0,2,2,2,2,2,1,2,2,1,1,3,109.8,4831.2,0,0
614,0,0,0,2,1,1,1,2,2,1,2,2,0,2,69.5,3475.0,0,0
615,0,0,0,2,1,1,1,1,1,1,1,0,0,1,48.85,732.75,0,0
616,0,0,0,0,1,1,1,1,1,1,1,0,1,3,25.25,202.0,1,0
617,1,0,0,2,2,1,1,2,2,2,2,1,1,3,102.85,6788.099999999999,0,0
618,0,0,0,2,2,2,2,1,2,1,1,0,1,2,87.55,4990.349999999999,0,0
619,0,0,0,2,2,1,2,1,1,1,1,0,1,2,78.55,549.85,1,0
620,1,1,1,0,1,1,1,1,1,1,2,0,1,2,34.55,345.5,1,0
621,0,0,0,2,2,2,2,2,1,1,1,1,1,0,92.05,5707.099999999999,0,0
622,0,1,1,1,2,1,1,2,1,2,1,1,1,0,85.05,3402.0,0,0
623,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.7,394.0,0,0
624,0,0,0,1,0,0,0,0,0,0,0,0,0,2,20.0,140.0,1,1
625,0,1,0,1,2,1,1,1,2,2,2,0,1,0,95.15,2378.75,0,0
626,0,1,0,2,2,1,2,2,1,1,1,0,0,0,84.25,1937.75,0,0
627,1,1,0,2,2,1,2,2,1,2,2,1,0,3,104.6,6903.599999999999,0,0
628,1,0,0,2,2,1,2,2,2,2,2,2,0,0,111.65,8038.8,0,0
629,1,1,0,2,2,1,2,1,1,1,2,0,0,3,90.05,4412.45,0,1
630,1,1,1,2,2,1,2,2,2,2,2,0,1,2,110.75,4762.25,0,1
631,0,1,0,2,1,2,1,1,1,1,1,0,0,2,55.0,2530.0,0,0
632,0,1,1,2,1,2,2,2,2,2,2,2,0,3,89.85,6469.2,0,0
633,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.35,203.5,1,0
634,0,0,0,0,1,2,1,1,2,2,2,1,1,2,54.55,2182.0,0,0
